replicate,ar_order,primary_fixed_order,phi,bic_ar0,bic_ar1,bic_preferred_ar_order,republican_intercept,republican_polarization,republican_time,democrat_intercept,democrat_polarization,democrat_time,polarization_effect_contrast
175,1,False,-0.17838803524671917,527.2107618202845,528.9956665578975,0,40.00429698824053,-0.5207217853909527,-0.4640201434621333,19.89677236459399,-0.071034149763606,0.10232773480801155,-0.4496876356273467
176,0,True,0.0,512.2739025943745,515.0370351356446,0,39.24213776419659,-0.18166096563626577,-0.5694162572933661,20.311274509803926,-0.31359345913892334,0.28961331516197697,0.13193249350265757
176,1,False,-0.19354239895407244,512.2739025943745,515.0370351356446,0,39.21303827993762,-0.3567082613625645,-0.4950677516213948,20.283155822175928,-0.2849271988406908,0.27402848562108484,-0.07178106252187372
177,0,True,0.0,515.4599286927125,517.7938370834182,0,37.85998774509806,0.20490054432643484,-0.7379683918913579,18.859943977591037,0.010402689581473154,0.13688266821412542,0.19449785474496167
177,1,False,-0.15857964821133724,515.4599286927125,517.7938370834182,0,37.784640700332375,0.14820945147168263,-0.6871679595088266,18.83447780760675,0.061012103087792605,0.10309004380087622,0.08719734838389002
178,0,True,0.0,510.3786219645884,513.6430794503232,0,38.737680598555215,-0.8820092347224425,-0.4372668606544004,20.819648692810457,-0.417069100546541,0.43188487791847446,-0.4649401341759015
178,1,False,0.07176276530050667,510.3786219645884,513.6430794503232,0,38.71080614575301,-0.8859953196917626,-0.44256999051948215,20.845961662835112,-0.3998140097616042,0.4357632585095739,-0.4861813099301584
179,0,True,0.0,523.0639215434148,525.4570763962688,0,38.45518644367331,-0.20440219539431514,-0.3225773828158852,19.836922268907564,-0.16047730263943483,0.16489226228316023,-0.04392489275488032
179,1,False,0.14272760920597108,523.0639215434148,525.4570763962688,0,38.511771646757495,-0.0792040079001788,-0.4006381171333486,19.852052592297735,-0.16942682798576353,0.17120067684894136,0.09022282008558473
180,0,True,0.0,511.9192766140729,515.4373110098207,0,38.53419701213821,-0.2985891989571032,-0.5479564649711268,20.17279411764706,-0.3023757207039095,0.3328143170945968,0.003786521746806326
180,1,False,0.014579911184612864,511.9192766140729,515.4373110098207,0,38.53677486616612,-0.29291105664193223,-0.5520092802234071,20.176712402680796,-0.30573217529913516,0.3353870673848301,0.012821118657202923
181,0,True,0.0,528.4409279743275,529.203740105536,0,39.363357843137265,0.4843789528471171,-0.7586842969815286,20.030637254901965,-0.28345985354328757,0.3192011891990259,0.7678388063904047
181,1,False,0.24069325876593897,528.4409279743275,529.203740105536,0,39.58543321755744,0.5810324603120036,-0.8205317337691731,20.268121129714274,-0.2745056709788936,0.35494393937524676,0.8555381312908972
182,0,True,0.0,513.6410985782019,517.1670234694269,0,39.30781687675071,0.39703091148549086,-0.9010329170032167,19.750477463712762,-0.21678376404648178,0.17455122368854936,0.6138146755319727
182,1,False,-0.0034821376983105064,513.6410985782019,517.1670234694269,0,39.3061418255541,0.3939598129395138,-0.8995054952875596,19.749687510222362,-0.2164443275947086,0.17428686348848674,0.6104041405342224
183,0,True,0.0,506.8536202755278,510.0418584318269,0,37.31214057592735,-0.6462983037247783,-0.2835166591004711,19.43972816399287,-0.16121260658755243,0.21426381849102022,-0.4850856971372258
183,1,False,0.07684978576748444,506.8536202755278,510.0418584318269,0,37.31777777899172,-0.6176393090973179,-0.3006181144659375,19.442572234359297,-0.15275996651295512,0.21395430104556326,-0.4648793425843628
184,0,True,0.0,519.0270785384353,522.4816480190677,0,39.55022653000594,0.057034757884021514,-0.6530547440837601,19.23774509803922,-0.036757788629267776,0.14401492205427893,0.09379254651328929
184,1,False,0.04396365350268583,519.0270785384353,522.4816480190677,0,39.56251010494013,0.10840595055157728,-0.6799301007050166,19.231381843208876,-0.045717244116298045,0.14572356219398777,0.15412319466787533
185,0,True,0.0,519.7237050724718,523.2427755783278,0,38.81411541889484,-0.14380442926612536,-0.6055458160565862,18.93995098039216,-0.3588874870111841,0.32293820078127533,0.21508305774505876
185,1,False,-0.012140387092822967,519.7237050724718,523.2427755783278,0,38.81096108270426,-0.14961073776817377,-0.6017984536173742,18.93954899237395,-0.36013508684348133,0.32300998764102357,0.21052434907530757
186,0,True,0.0,519.6432292079742,521.4484474211149,0,39.79179796918769,-0.8012565615251406,-0.252599059107053,19.943160597572366,0.10589917442511312,-0.031343383432448704,-0.9071557359502537
186,1,False,0.18277935820831387,519.6432292079742,521.4484474211149,0,39.79555861295201,-0.7063968315903175,-0.3089616344218928,19.9151926985876,0.07148315626735775,-0.02682601037698888,-0.7778799878576753
187,0,True,0.0,518.6342960497884,522.1580380617097,0,38.38966609371022,-0.10409341323216961,-0.44819550319771256,20.50636087768442,-0.32306597164443407,0.3150786146908407,0.21897255841226446
187,1,False,0.008373817604410815,518.6342960497884,522.1580380617097,0,38.39232181004257,-0.10337429421411194,-0.4495284607217394,20.508273095921595,-0.32581174975555677,0.31676149692818095,0.22243745554144484
188,0,True,0.0,510.80200805141135,513.7252354322532,0,39.63768196672609,-0.2530528027214524,-0.769987854775828,19.921451914098977,0.011763174739290623,-0.0038816052480941453,-0.26481597746074304
188,1,False,0.10342164278337043,510.80200805141135,513.7252354322532,0,39.66267456407035,-0.22420532226101555,-0.7856881154738956,19.888941008583647,0.013233213299780987,-0.010480462494235574,-0.23743853556079655
189,0,True,0.0,513.2510844709661,515.6454972766417,0,36.95897525676938,-0.07026224511436302,-0.3497379572233224,19.903011204481803,-0.09568385897825932,0.22132382508866938,0.025421613863896297
189,1,False,0.14280333102041345,513.2510844709661,515.6454972766417,0,36.9561097272055,-0.00027836431267947863,-0.3932744711050174,19.98872026579575,-0.11859498716052218,0.24468943718751723,0.1183166228478427
190,0,True,0.0,532.9431927445305,533.5221586169073,0,39.155117349970304,-0.10738516680172876,-0.6267388665032411,21.091911764705888,-0.3874127901289271,0.341509434959305,0.2800276233271983
190,1,False,-0.33869957636186115,532.9431927445305,533.5221586169073,0,39.13090475538196,-0.46714834704379204,-0.4577309454993681,20.87939726205285,-0.25230640013300176,0.2545346767589525,-0.21484194691079028
191,0,True,0.0,517.5246404160824,519.5300193909177,0,37.60640554298643,-0.7202897455729106,-0.22570318917536597,21.756127450980394,-0.23019077096964646,0.28049749787474354,-0.4900989746032641
191,1,False,0.17081248212274924,517.5246404160824,519.5300193909177,0,37.59409106102605,-0.6793948204199449,-0.2531853866211818,21.79005634102896,-0.20477502007933748,0.2812111091801398,-0.47461980034060747
192,0,True,0.0,527.9537423226959,531.2761873739772,0,39.02521008403364,0.12424353977928404,-0.7014444995325106,20.151348039215694,-0.24854266897280075,0.2897085433740015,0.3727862087520848
192,1,False,-0.08327050751827088,527.9537423226959,531.2761873739772,0,39.01603248611825,0.0006972615607027887,-0.6530690957815121,20.165965044146976,-0.24237011148089072,0.288055250233803,0.2430673730415935
193,0,True,0.0,521.6037730942616,524.7042393357841,0,41.72250206900943,0.1910386835707073,-0.9453866603458776,19.627042483660137,-0.16213874601770575,0.19853456337131103,0.353177429588413
193,1,False,0.09465924458369483,521.6037730942616,524.7042393357841,0,41.755546090541884,0.26267514916643475,-0.9801825041951885,19.64187757049555,-0.18876501063346376,0.21366590367754562,0.4514401597998985
194,0,True,0.0,524.5833514407623,528.0533386103607,0,39.613274024193615,0.8465055432899129,-0.9446955418135393,19.512254901960784,-0.12953972985995704,0.10480740413451253,0.9760452731498699
194,1,False,0.036380870398023187,524.5833514407623,528.0533386103607,0,39.636998059331546,0.872495545640277,-0.9600012740771983,19.514323142332117,-0.13193707289613793,0.1060055627182127,1.004432618536415
195,0,True,0.0,524.1576381118152,526.875572901789,0,39.18184470758001,0.4031225391081543,-0.643383258323549,18.553308823529417,-0.21497746032098414,0.21139020373483114,0.6180999994291385
195,1,False,-0.12981085492838867,524.1576381118152,526.875572901789,0,39.12545528593364,0.3242535752007289,-0.5925447427371029,18.54917283018033,-0.19494935432033195,0.19936534752537655,0.5192029295210608
196,0,True,0.0,542.6472134130446,544.4406929333027,0,37.16876750700281,-0.07238747209904216,-0.2780001701046845,20.71516106442577,-0.03599769271719313,0.07897386608573469,-0.03638977938184903
196,1,False,0.16595119482877455,542.6472134130446,544.4406929333027,0,37.27144472595722,-0.054054725479638646,-0.31290448360088974,20.641749224956097,-0.054395017862129996,0.07724300164124225,0.0003402923824913501
197,0,True,0.0,536.6549435899761,540.033339699778,0,39.20356665393432,0.18728741165402218,-0.7002228337287261,20.533088235294127,-0.08865288423701821,0.18705983956934677,0.2759402958910404
197,1,False,0.05123194572338434,536.6549435899761,540.033339699778,0,39.223509100940255,0.21226840933085747,-0.7189209416943335,20.517583679270874,-0.09755292336057436,0.1883401948794515,0.30982133269143186
198,0,True,0.0,521.201267569108,523.9319984062035,0,38.680854072398205,-0.18549301685059746,-0.46932776239438545,19.580007002801125,0.23987885932223751,-0.16690034218443228,-0.425371876172835
198,1,False,0.12455675395712706,521.201267569108,523.9319984062035,0,38.639502990703726,-0.05593928943199154,-0.539972880301409,19.56231128882594,0.19301196025599449,-0.14224285110241092,-0.24895124968798604
199,0,True,0.0,495.58379948868117,498.9266412490243,0,37.97370501230796,-0.31204005775243915,-0.3129454287494347,18.6217320261438,-0.08146563676320556,0.17625457181687945,-0.23057442098923359
199,1,False,0.054496588938658476,495.58379948868117,498.9266412490243,0,37.982251949738554,-0.29489927347285544,-0.3266501857841999,18.626776838719483,-0.08487339108153281,0.17852788152946444,-0.21002588239132264
200,0,True,0.0,509.8677512777266,513.350619420561,0,40.44474995880706,-0.48154940195511775,-0.7139095592987961,19.51102941176471,-0.1590471015304992,0.19301160327925532,-0.3225023004246186
200,1,False,-0.0454457069199234,509.8677512777266,513.350619420561,0,40.4520185981015,-0.5305618900665523,-0.6940642084846645,19.506849761045064,-0.14739101911713448,0.18818846533915504,-0.3831708709494178
201,0,True,0.0,517.1743426719768,518.4190936771035,0,41.453637854663405,-0.6822898920645197,-0.7192471115154717,19.169117647058826,-0.38975450047706495,0.16442139773518144,-0.2925353915874548
201,1,False,0.19065475971553938,517.1743426719768,518.4190936771035,0,41.43793417637955,-0.6333447621336783,-0.7389055997102477,19.07655552938416,-0.42692764684827617,0.1703181100865859,-0.20641711528540213
202,0,True,0.0,531.9392853910409,534.5994862758431,0,40.96279761904763,-0.5488841027186748,-0.6760154052074584,21.913296568627455,-0.15656024685701178,0.29146111851928197,-0.3923238558616631
202,1,False,-0.12650810492223677,531.9392853910409,534.5994862758431,0,40.99777533419818,-0.5712971547109071,-0.6647255016767989,21.869518655195815,-0.12636385108952922,0.27434690144272894,-0.44493330362137795
203,0,True,0.0,532.1886736649717,535.1062133395518,0,37.1683967704729,-0.3847609796204804,-0.20442469019603227,18.785014005602246,-0.028327865680516262,0.13901951895940984,-0.35643311393996413
203,1,False,-0.11436586047639001,532.1886736649717,535.1062133395518,0,37.16348063246561,-0.5161103774981042,-0.13197373208927166,18.818593085867214,0.0007259593857643128,0.13143315516721701,-0.5168363368838685
204,0,True,0.0,529.5923463336621,530.8630490343756,0,40.156512605042025,-0.12005186905557519,-0.8049550146560576,19.776960784313726,-0.22286427301460965,0.1941534802115514,0.10281240395903446
204,1,False,-0.22040300161083945,529.5923463336621,530.8630490343756,0,40.123960856260524,-0.2571881368161663,-0.7164578924978022,19.815674253325756,-0.18857003194810515,0.18395015993240785,-0.06861810486806116
205,0,True,0.0,508.6301477259955,511.8330877640251,0,38.29770658263307,-0.23903229383667385,-0.5372007157376684,18.74667366946779,-0.16141299141149698,0.1263732311529772,-0.07761930242517687
205,1,False,0.07235462133754064,508.6301477259955,511.8330877640251,0,38.31555910293515,-0.2528738314449763,-0.5391607019109507,18.724851600512014,-0.15671603266329337,0.11987694480116932,-0.09615779878168296
206,0,True,0.0,523.8503014009477,527.3188027109859,0,38.366313437139574,-0.5963934867508817,-0.13057921008653506,19.11125700280113,-0.11549546721838361,0.06945886819506461,-0.48089801953249806
206,1,False,0.02979949635635448,523.8503014009477,527.3188027109859,0,38.354558219993734,-0.5889046033967401,-0.13456214086144877,19.100723691525694,-0.11716448767196755,0.06930322365836972,-0.4717401157247726
207,0,True,0.0,522.992891548803,525.1880539815129,0,36.2339333460657,0.4563216769348285,-0.6328827415782246,20.02240896358544,-0.15582915046479145,0.2029211054635936,0.6121508273996199
207,1,False,0.14735061291769594,522.992891548803,525.1880539815129,0,36.34441812904223,0.4605847006944763,-0.6546286562995982,20.081260741178408,-0.2021286484456476,0.22935593464558568,0.6627133491401239
208,0,True,0.0,526.964308409955,530.4899353156554,0,39.22023809523811,0.7211087181049675,-1.174243523554422,20.520833333333336,-0.34340482418105284,0.39539153730958954,1.0645135422860204
208,1,False,-0.0034667685294939967,526.964308409955,530.4899353156554,0,39.21807979954585,0.7200945904328135,-1.1735460766012955,20.519758106208926,-0.34343860789541497,0.3952521994379104,1.0635331983282286
209,0,True,0.0,492.652763988559,495.8350512129738,0,42.06014981750277,-0.5403329940434379,-0.7903087267722413,19.756302521008408,-0.479912702839782,0.3056021390271507,-0.06042029120365594
209,1,False,-0.08606139700732182,492.652763988559,495.8350512129738,0,42.07513347133805,-0.5254761504933623,-0.7931650094389544,19.772101307028787,-0.476513976736999,0.30370066785875727,-0.04896217375636325
210,0,True,0.0,499.9424080694602,502.3731362406763,0,40.67888177998473,-0.5543597311340838,-0.6929406017482364,18.93038048552755,-0.09526199681561245,0.07348756801799909,-0.45909773431847134
210,1,False,0.15568654623480416,499.9424080694602,502.3731362406763,0,40.69108739274883,-0.45726730762168466,-0.7376293337920019,18.85370584014449,-0.10272733739499967,0.07120506910348849,-0.354539970226685
211,0,True,0.0,494.9912074372868,498.5000946149154,0,37.64817555810204,-0.193557633160919,-0.5331311165628276,19.46997549019608,-0.17578228466109333,0.1428347262487167,-0.017775348499825677
211,1,False,0.016412472341655517,494.9912074372868,498.5000946149154,0,37.64227381160405,-0.19948269994602172,-0.5312994578408985,19.467292388117702,-0.1749118417039586,0.1419838048280829,-0.02457085824206312
212,0,True,0.0,510.8497528217489,510.3710313595733,1,39.89163165266107,-0.6238607081059118,-0.5370717000697822,18.915441176470587,-0.16366108602110782,0.05306770566916391,-0.4601996220848039
212,1,False,0.2596166933907601,510.8497528217489,510.3710313595733,1,39.91061929900146,-0.5270745824582233,-0.5930425060512458,18.83374819771074,-0.18818050973870426,0.040288854788940995,-0.338894072719519
213,0,True,0.0,499.3311201962621,502.3909222145277,0,37.71157212885157,-0.6321687587572082,-0.33822462921869856,20.207808123249304,-0.22248173262787155,0.22228600427118256,-0.4096870261293367
213,1,False,0.10261302025662994,499.3311201962621,502.3909222145277,0,37.74292070578359,-0.5852160592334651,-0.36411908692479916,20.161637761657076,-0.23371666698606197,0.22094168244177204,-0.3514993922474031
214,0,True,0.0,500.44182905558927,503.92485381904373,0,39.69178125795773,-0.706339134568588,-0.4317540568604873,19.08986928104576,-0.27126051041322286,0.19412689806203542,-0.43507862415536513
214,1,False,0.02622972690006297,500.44182905558927,503.92485381904373,0,39.69296623826467,-0.7135871227245087,-0.4311042495240074,19.084648914190467,-0.2676481293324602,0.19219893003905172,-0.44593899339204857
215,0,True,0.0,510.4475823054874,513.6539560990119,0,36.33024489700186,0.0064636517598482685,-0.4724340922867082,18.82107843137256,-0.058485637525824766,0.07708328517781095,0.06494928928567303
215,1,False,0.08077941583839329,510.4475823054874,513.6539560990119,0,36.376546825168475,0.0604126992129316,-0.5027139453464333,18.801184018954025,-0.08402651869076211,0.08099767223151051,0.1444392179036937
216,0,True,0.0,541.3233747080124,544.1901221138608,0,39.470383986928105,-0.16366644008818554,-0.6124665306826189,19.80987394957983,-0.3848297850222317,0.17650236054205268,0.22116334493404616
216,1,False,-0.10827497470671525,541.3233747080124,544.1901221138608,0,39.45134468290823,-0.1707412398046654,-0.601274473145376,19.842671057081322,-0.35888555054119914,0.1694796342775718,0.18814431073653373
217,0,True,0.0,515.6903463200442,519.2038789681656,0,42.10372165800367,-0.6903214539547471,-0.3877012962735255,19.14198179271709,-0.15920242452693975,0.12019410466080606,-0.5311190294278073
217,1,False,0.014611759138543503,515.6903463200442,519.2038789681656,0,42.10097638650543,-0.6977199656893951,-0.3867185657948739,19.138384203573228,-0.15907962654305013,0.11946001113453951,-0.538640339146345
218,0,True,0.0,516.2221798278522,517.6595109810094,0,37.89820267451847,-0.512230324488044,-0.33761256887555163,19.742647058823536,-0.26016355269316627,0.205230922767342,-0.2520667717948777
218,1,False,0.19242257108179547,516.2221798278522,517.6595109810094,0,37.930031339386176,-0.36949202947433013,-0.40616595041186987,19.755597790445524,-0.2478122069329827,0.20096766729544477,-0.12167982254134743
219,0,True,0.0,502.22371582874877,505.64531996642006,0,39.17147711357271,-0.7256104785261656,-0.5877396000305222,19.193627450980397,-0.237968846263851,0.1379912283505344,-0.48764163226231455
219,1,False,0.04316385660944216,502.22371582874877,505.64531996642006,0,39.16903385194345,-0.7264925850821129,-0.5906801188100003,19.191689698033485,-0.23280078122186182,0.13628686007292443,-0.4936918038602511
220,0,True,0.0,520.4603907866647,523.4991648154844,0,37.90789857609711,-0.05657097348854259,-0.5485592963976598,19.914390756302524,-0.21859434260393573,0.22074119826463878,0.16202336911539314
220,1,False,0.08883957280485304,520.4603907866647,523.4991648154844,0,37.93819823580686,-0.027893133776846043,-0.5679946037838539,19.884427508258838,-0.22679147388435822,0.21802754970769203,0.19889834010751217
221,0,True,0.0,506.61595436196603,509.1260011687656,0,37.72089460784314,0.14693008813341646,-0.7232622965773056,20.38398692810458,-0.11804780541849333,0.2899043386948248,0.2649778935519098
221,1,False,-0.17248093272908202,506.61595436196603,509.1260011687656,0,37.67016171114214,0.0037533424580183656,-0.6492997399895313,20.31494202389021,-0.08758685391774003,0.2690356535011902,0.0913401963757584
222,0,True,0.0,526.8540591699672,525.7933378324583,1,38.659186401833466,0.0011962517678101928,-0.6101932603781004,20.888830532212893,-0.45094564095201,0.2592202404317603,0.4521418927198202
222,1,False,0.28104154055868225,526.8540591699672,525.7933378324583,1,38.77036566716413,-0.10177199615156715,-0.6421765578389936,20.969504326006522,-0.3626246336419305,0.27406848591979754,0.26085263749036336
223,0,True,0.0,502.4890561609165,505.13454162179625,0,37.9733601774043,0.026734587525096443,-0.35626345318521635,18.38480392156863,0.04779407239796269,0.020882043604978008,-0.021059484872866248
223,1,False,0.12399374578596867,502.4890561609165,505.13454162179625,0,38.00149362308826,0.08656574264813437,-0.3894627864339578,18.360529447124602,0.04593495563951041,0.013092117341701156,0.04063078700862396
224,0,True,0.0,507.9984304620764,510.32075085630004,0,37.81581174136322,-0.8173647548546407,-0.36494145663330524,18.936274509803926,-0.10247666652522792,0.14151470344145506,-0.7148880883294128
224,1,False,0.14315323646726544,507.9984304620764,510.32075085630004,0,37.79584964613611,-0.7234134756395285,-0.395587704390753,18.965537571134774,-0.10455885950706863,0.13627007411057665,-0.6188546161324598
225,0,True,0.0,513.494727742985,516.854777555663,0,40.84383667682761,-0.7434430847938306,-0.39470269901863414,19.563258636788053,-0.3563917566004804,0.32059693128341843,-0.3870513281933502
225,1,False,-0.056875028681564785,513.494727742985,516.854777555663,0,40.86014428807856,-0.7580535179661687,-0.38447639902557534,19.567048125893994,-0.33508365599824036,0.3132409055421419,-0.42296986196792835
226,0,True,0.0,498.2591182024892,497.4837050821714,1,38.76365546218488,-1.129143944609378,-0.3277749004220153,19.680147058823525,-0.14080787885597157,0.1858117008167339,-0.9883360657534065
226,1,False,0.26446629742374306,498.2591182024892,497.4837050821714,1,38.60685358852532,-1.0885428314931254,-0.36740370575867265,19.688964676669173,-0.20088060708666816,0.22374471553102426,-0.8876622244064571
227,0,True,0.0,502.3964272188688,505.23235412848555,0,41.64627100840337,-0.795590578378571,-0.6294864098547032,19.572712418300657,-0.37619298545751023,0.35018903340682017,-0.4193975929210607
227,1,False,0.1107243136977022,502.3964272188688,505.23235412848555,0,41.62862307752701,-0.7377778993420571,-0.6597580422810712,19.52388754730212,-0.42446216239196793,0.3636438767486591,-0.31331573695008913
228,0,True,0.0,496.52848685502363,497.6237002241226,0,38.75070701357467,-0.9751532803322616,-0.27631631696182735,19.355042016806728,-0.0645936502331695,0.08132015000739652,-0.910559630099092
228,1,False,0.19923483774034537,496.52848685502363,497.6237002241226,0,38.76614650324833,-0.9041002263331909,-0.30891554317459646,19.260518814647124,-0.06652821139425606,0.07491358456741508,-0.8375720149389349
229,0,True,0.0,516.6041710369939,518.5013027823776,0,38.31657037815126,0.09580316262140359,-0.6128902316918665,19.68181022408964,0.03513997948676586,0.01613827165016044,0.060663183134637734
229,1,False,-0.22870714037262957,516.6041710369939,518.5013027823776,0,38.26232198649288,-0.22951970330214538,-0.47218430525063504,19.74747535730345,0.02301384612306566,0.028980251511819675,-0.25253354942521106
230,0,True,0.0,509.71953073849966,511.33424662897875,0,35.67279411764706,-0.8837113435475094,-0.16553181583841337,20.6327614379085,-0.17636425657999877,0.2313104032951553,-0.7073470869675106
230,1,False,0.21227899025367794,509.71953073849966,511.33424662897875,0,35.68103546441106,-0.7933792724622254,-0.22215889785987394,20.802732683224637,-0.163043559647814,0.26622552887408274,-0.6303357128144114
231,0,True,0.0,513.371364836392,516.2902739944245,0,40.592436974789926,0.04364203897981275,-0.5379911306401118,20.15283613445378,-0.04343061097659977,0.0579043198703894,0.08707264995641252
231,1,False,0.10589452714425185,513.371364836392,516.2902739944245,0,40.64114163028492,0.1162844168936283,-0.577595506526722,20.152699635244243,-0.053479141470320984,0.061013149789633785,0.1697635583639493
232,0,True,0.0,533.6199499790526,537.1460320668783,0,38.49388581190052,0.1784282914113943,-0.43850761358373824,20.526260504201687,-0.041237938184506544,0.1374563802736691,0.21966622959590085
232,1,False,-0.002189646737551557,533.6199499790526,537.1460320668783,0,38.49337835103081,0.1779004534987793,-0.43806302569976474,20.526640429065534,-0.04157581646452463,0.1376752301109751,0.21947626996330394
233,0,True,0.0,507.28050875378295,510.54399946558567,0,40.545882098852296,-0.3551681358582016,-0.6482633795780828,20.886029411764707,-0.19949929473892825,0.12107295639291583,-0.15566884111927337
233,1,False,-0.07127665191368453,507.28050875378295,510.54399946558567,0,40.54300470036077,-0.3857412196560132,-0.6315521371005939,20.87314154863297,-0.19164174414622612,0.11444171034562137,-0.1940994755097871
234,0,True,0.0,504.28636898215603,506.64237560612276,0,40.772058823529406,-0.37583122501261684,-0.58724528461162,18.845588235294123,-0.2700541080834476,0.2642324239697972,-0.10577711692916925
234,1,False,-0.16347749412046225,504.28636898215603,506.64237560612276,0,40.815597919261926,-0.5098753299262546,-0.5175490157123009,18.821175388126118,-0.21566667250151303,0.23409135377100093,-0.29420865742474156
235,0,True,0.0,516.4609358664009,519.8690676513802,0,39.52355690083051,0.10088872592013762,-0.6516202001557431,19.159202317290557,-0.16373650582158933,0.18731103443251862,0.2646252317417269
235,1,False,0.04624248479816797,516.4609358664009,519.8690676513802,0,39.50856077353597,0.13215912716598693,-0.6661961263099604,19.146724032583357,-0.1736082852960905,0.18910031917725942,0.3057674124620774
236,0,True,0.0,534.8933441327702,538.255106789258,0,41.726190476190496,-0.1451567055568414,-0.7038464376914073,19.653186274509803,0.012227519199005072,0.0696994412046593,-0.15738422475584649
236,1,False,0.05893627394685011,534.8933441327702,538.255106789258,0,41.73471548476877,-0.09656093132052411,-0.7278285686961451,19.63589490300716,-0.017109630648844215,0.07741197543594135,-0.0794513006716799
237,0,True,0.0,529.4884561864143,532.9084677684331,0,40.10648634453782,0.3551610389979501,-0.7897581052329664,20.008053221288517,-0.4988703412061213,0.2898535077937408,0.8540313802040713
237,1,False,0.04436032134210682,529.4884561864143,532.9084677684331,0,40.11796201696991,0.36830544431288464,-0.7985838201954368,20.00224942818549,-0.4994710421129871,0.29213160084949014,0.8677764864258717
238,0,True,0.0,539.03925719929,541.9709227017893,0,39.790656035141346,0.16162376616317575,-0.8140308717181968,19.729166666666668,-0.35482488091961795,0.18310396863102185,0.5164486470827937
238,1,False,-0.11938613039918583,539.03925719929,541.9709227017893,0,39.760131641945755,0.046955901593271954,-0.7515461838101286,19.75456441388347,-0.3434140259009733,0.17963858671015254,0.39036992749424526
239,0,True,0.0,529.3056914605042,531.7109682684318,0,40.523430205415515,-0.05090989884878914,-0.616049593907686,20.153186274509803,2.0406172883600388e-05,0.13950780117196263,-0.05093030502167274
239,1,False,-0.3679411401247839,529.3056914605042,531.7109682684318,0,40.5475844672256,-0.6911461754569547,-0.3733335668810516,20.101684177038365,0.03314349535114758,0.1257777517032851,-0.7242896708081022
240,0,True,0.0,531.6582684961323,534.3104316606638,0,37.65225256769374,-0.5131502024465968,-0.5395238224709087,19.46262254901961,-0.045701464443605753,0.08747406879994614,-0.4674487380029911
240,1,False,0.11405551423036898,531.6582684961323,534.3104316606638,0,37.64465232447177,-0.49325442394055635,-0.5549024012814936,19.465175154214418,-0.06926593341715605,0.09653506012023308,-0.4239884905234003
241,0,True,0.0,521.3782762051914,524.8865899154474,0,39.3858251633987,-0.2800937898601701,-0.5852640091132436,19.41789215686275,0.20957108239861583,-0.012414350484019288,-0.4896648722587859
241,1,False,-0.018753508736423657,521.3782762051914,524.8865899154474,0,39.38303923195431,-0.2932569647918982,-0.5782322197158012,19.41391824939078,0.21654622929198733,-0.015469783115869466,-0.5098031940838855
242,0,True,0.0,495.7952077855801,498.89615125588233,0,36.50338733978441,-0.6814745426149649,-0.4491324798391878,20.603349673202622,-0.42833300365601046,0.37127632143588185,-0.2531415389589544
242,1,False,0.09324833358649673,495.7952077855801,498.89615125588233,0,36.49791899770793,-0.6247546353047599,-0.47508186471978453,20.61063799653857,-0.4429421312186914,0.3813085619824506,-0.18181250408606853
243,0,True,0.0,543.476897648231,546.7564878036545,0,40.22443049189375,-0.3616134709726827,-0.6075701549736304,23.360177404295058,-0.5047878757443356,0.42672450252219896,0.14317440477165289
243,1,False,0.08039116317325667,543.476897648231,546.7564878036545,0,40.22387283299668,-0.3098207337821413,-0.6325580656554296,23.407242851405854,-0.5411588297002126,0.4522633810984839,0.23133809591807125
244,0,True,0.0,513.2573213506976,514.7599841478103,0,39.8964275103981,-0.19030271782503982,-0.4984759831583823,19.30024509803922,-0.3489616111284569,0.11940366162427643,0.1586588933034171
244,1,False,-0.22347226083703792,513.2573213506976,514.7599841478103,0,39.862244339269445,-0.4286656343042701,-0.3991001879911708,19.350092513277392,-0.35334475458343223,0.12507165039725818,-0.0753208797208379
245,0,True,0.0,532.7853648552208,535.9668615216741,0,38.535101540616246,-0.3933036679466264,-0.5684144811470929,19.266544117647058,-0.19098462422445456,-0.04604621169994253,-0.20231904372217185
245,1,False,0.07252519452224601,532.7853648552208,535.9668615216741,0,38.56546352448313,-0.3805472404675713,-0.5762666542305246,19.24030807350437,-0.19652357832287215,-0.046912167144335985,-0.18402366214469917
246,0,True,0.0,508.5317234582065,509.5000840805872,0,43.59852065826332,-0.8181463632040845,-0.6789242834254724,21.248599439775916,-0.3172627893596256,0.0941594548878179,-0.5008835738444589
246,1,False,0.24206186319323947,508.5317234582065,509.5000840805872,0,43.55019260542893,-0.9186389459066695,-0.6478597859961804,21.105975419643073,-0.3393583794868255,0.09002668641478752,-0.5792805664198439
247,0,True,0.0,538.9253321676842,541.2643839702315,0,40.36655685001274,-0.1694449686414628,-0.3788716246115856,20.11058590102708,-0.31081038665472327,0.4353740266684747,0.14136541801326047
247,1,False,-0.17803120452193685,538.9253321676842,541.2643839702315,0,40.376968061912095,-0.29631564635518126,-0.3199486815768711,19.97336530110302,-0.30051330305440965,0.4112229782015902,0.0041976566992283915
248,0,True,0.0,532.0242165167156,533.9848500296222,0,38.84887805389536,-0.13730001185596136,-0.22198747757545728,19.54726890756303,-0.14147323776230258,0.18693115251246928,0.004173225906341227
